73.50281441028568 -11.389634864059964 -236.65534349088301
101.66663877898897 -24.34128065711343 -220.24313572499005
130.92380816047384 -39.918975409809569 -230.23933489271889
156.33497771652574 -51.405512793021188 -244.31696324699988
186.27118809585548 -54.059179646835389 -245.83236302748867
205.32816476659775 -52.843584516079503 -244.56493888295597
223.83931849049483 -47.990020199558259 -244.74834914279649
255.0955944079609 -38.44280921593662 -247.51859228929936
292.60526641769161 -26.526263155660917 -242.9462517452173
292.49354286526471 21.353487377242541 -249.73972177257843
287.3714490069238 58.97655262107088 -236.91596922174088
315.09666739923466 91.709772675240856 -250.13690777124901
329.62877691313571 132.82095171593409 -253.07164005395708
349.6925516641067 166.66751473763406 -248.40891802753112
338.46733605248096 188.97280175737026 -225.84425373380117
318.24269590731444 207.70522105242512 -202.13925406401179
284.56118662109219 214.00570270744458 -181.24388341524605
249.22282777027388 236.08430436162521 -197.93760645334442
219.57234962007877 240.81144365561065 -199.94219511472005
186.96318294686179 244.32798834592367 -199.71272430993957
155.7155732230872 258.10918401043085 -198.72118196718958
128.47841710907258 250.13978861174084 -197.50737249318829
115.17644097473864 234.24385594570643 -170.99186524087472
117.14313085397818 218.10674326348948 -139.25086019996104
118.04188115422281 220.21357663561767 -99.239199220191438
87.821307049519191 198.07575428009122 -71.576483683618179
108.82399788581276 205.05285475246205 -47.047036586321894
105.27322094846267 230.81320940877865 -25.681375342845637
97.270574764714112 252.05561821546931 -4.2205694615322464
100.41498763437644 271.87408622474834 34.602940118120571
108.16426073406767 297.27537346977539 64.007178504063305
150.1872861905629 287.71258765302906 88.397979115521011
182.47045129974501 264.38400207295808 93.330625139614554
180.58860244352124 236.27771624733739 111.74775605677539
176.21103939510652 221.0200020265452 124.33384563531654
170.09168499458428 197.23571831520155 146.1643002538309
159.46340257951687 163.64083602636094 173.49340111324636
151.81023774089329 137.2458216515204 202.03491730352857
160.60157952729134 92.417146253489989 193.83657213611164
150.78741043574115 49.862918032882689 179.55660124767388
141.14063667826574 17.158651554390399 159.3760023340844
99.089486761201329 1.4580459628096101 159.0066503933808
76.781577123067891 -14.003769120628089 146.01417110558876
64.577400434462533 -23.450669811215459 134.69752257306141
52.27264157876705 -29.506366760834968 121.34930239038039
29.968202134063066 -37.383120992318226 98.628233033511847
10.070731078343305 -55.253600813522027 77.366666295452006
-8.8055319784349617 -51.034095812560025 56.564509191026573
0.66208167744227042 -26.66639151130887 18.214933305742552
9.0293896918280936e-05 1.1210768587233133e-05 5.40156903383604e-05
